transaction_id,customer_id,account_number,transaction_date,transaction_type,amount,currency,branch_code,status,risk_score,region,product_code
TXN0004569,CUST3893,ACC375570,2024-03-19,TRANSFER,86424.71,USD,BR168,COMPLETED,36.42,NORTH,CHECKING
TXN0004570,CUST7906,ACC672396,2024-01-09,CREDIT,-33785.87,USD,BR280,COMPLETED,50.06,NORTH,SAVINGS
TXN0004571,CUST9185,ACC561229,2024-08-02,DEBIT,-19327.74,GBP,BR933,PENDING,17.49,CENTRAL,CREDIT
TXN0004572,CUST3203,ACC223542,2024-02-11,DEBIT,48105.39,GBP,BR954,FAILED,60.68,WEST,LOAN
TXN0004573,CUST9470,ACC881147,2024-07-23,TRANSFER,64772.17,USD,BR729,COMPLETED,16.77,NORTH,LOAN
TXN0004574,CUST9748,ACC392872,2024-06-27,DEBIT,83799.27,GBP,BR992,COMPLETED,15.24,WEST,MORTGAGE
TXN0004575,CUST6172,ACC787300,2024-10-04,DEBIT,-20688.3,EUR,BR309,COMPLETED,51.34,NORTH,MORTGAGE
TXN0004576,CUST8972,ACC905842,2024-02-12,PAYMENT,89828.31,USD,BR813,COMPLETED,68.49,SOUTH,CREDIT
TXN0004577,CUST5915,ACC639482,2024-03-13,DEBIT,59420.5,USD,BR643,COMPLETED,67.28,NORTH,CHECKING
TXN0004578,CUST5111,ACC453737,2024-11-05,PAYMENT,62293.71,GBP,BR490,REVERSED,1.94,WEST,SAVINGS
TXN0004579,CUST1781,ACC453637,2024-03-09,DEBIT,99040.34,USD,BR858,COMPLETED,74.17,WEST,SAVINGS
TXN0004580,CUST7527,ACC295370,2024-01-15,DEBIT,44649.74,USD,BR980,FAILED,22.54,CENTRAL,CHECKING
TXN0004581,CUST2621,ACC367685,2024-11-30,DEBIT,40652.81,USD,BR976,COMPLETED,1.39,SOUTH,LOAN
TXN0004582,CUST3676,ACC457546,2024-07-07,DEBIT,4733.57,GBP,BR461,PENDING,95.81,EAST,CHECKING
TXN0004583,CUST1983,ACC946188,2024-10-20,PAYMENT,-25986.26,AUD,BR444,PENDING,89.6,SOUTH,LOAN
TXN0004584,CUST4530,ACC611028,2024-03-21,TRANSFER,88287.04,USD,BR512,PENDING,28.99,NORTH,CHECKING
TXN0004585,CUST5166,ACC909508,2024-03-18,DEBIT,83025.77,USD,BR894,COMPLETED,19.92,CENTRAL,SAVINGS
TXN0004586,CUST8807,ACC675564,2024-10-30,TRANSFER,64813.25,USD,BR664,COMPLETED,44.59,SOUTH,SAVINGS
TXN0004587,CUST2577,ACC578482,2024-05-26,CREDIT,39354.55,,BR449,PENDING,79.42,NORTH,CHECKING
TXN0004588,CUST8370,ACC795466,2024-02-29,WITHDRAWAL,37111.74,AUD,BR988,COMPLETED,57.59,CENTRAL,SAVINGS
TXN0004589,CUST6483,ACC201191,2024-02-06,CREDIT,31618.8,GBP,BR773,COMPLETED,79.48,SOUTH,CHECKING
TXN0004590,CUST5256,ACC800462,2024-06-14,CREDIT,16100.01,USD,BR160,COMPLETED,4.67,WEST,CREDIT
TXN0004591,CUST6914,ACC997805,2024-07-29,DEBIT,20321.98,AUD,BR976,COMPLETED,79.97,SOUTH,SAVINGS
TXN0004592,CUST6903,ACC459006,2024-04-21,DEBIT,-40821.62,USD,BR260,COMPLETED,7.23,SOUTH,CHECKING
TXN0004593,CUST5222,ACC900345,2024-01-22,CREDIT,4081.31,,BR240,COMPLETED,20.81,CENTRAL,MORTGAGE
TXN0004594,CUST6638,ACC644287,2024-03-18,TRANSFER,27524.34,USD,BR109,COMPLETED,67.39,SOUTH,SAVINGS
TXN0004595,CUST1324,ACC375632,2024-10-29,CREDIT,37715.56,USD,BR753,COMPLETED,4.22,SOUTH,CHECKING
TXN0004596,CUST7746,ACC166183,2024-06-11,DEBIT,65544.81,GBP,BR644,COMPLETED,79.47,WEST,CHECKING
TXN0004597,CUST2986,ACC919938,2024-06-10,WITHDRAWAL,21130.5,EUR,BR118,COMPLETED,81.58,WEST,CREDIT
TXN0004598,CUST6752,ACC483172,2024-12-06,PAYMENT,97853.7,USD,BR483,PENDING,75.0,NORTH,CHECKING
TXN0004599,CUST4259,ACC547232,2024-12-24,CREDIT,54009.26,USD,BR294,REVERSED,38.51,NORTH,SAVINGS
TXN0004600,CUST9821,ACC773492,2024-10-24,DEBIT,87990.04,EUR,BR657,FAILED,36.61,CENTRAL,SAVINGS
TXN0004601,CUST3859,ACC126648,2024-07-24,DEBIT,7627.09,USD,BR823,COMPLETED,97.72,CENTRAL,MORTGAGE
TXN0004602,CUST5663,ACC669711,2024-04-29,DEBIT,64836.79,USD,BR404,COMPLETED,60.3,CENTRAL,MORTGAGE
TXN0004603,CUST6818,ACC232359,2024-08-11,CREDIT,89567.21,EUR,BR873,COMPLETED,13.87,NORTH,LOAN
TXN0004604,CUST6326,ACC199178,2024-05-05,DEBIT,-1151.29,USD,BR607,COMPLETED,98.23,EAST,CREDIT
TXN0004605,CUST9363,ACC338157,2024-08-25,DEBIT,55570.47,USD,BR936,COMPLETED,76.94,SOUTH,LOAN
TXN0004606,CUST8987,ACC579653,2024-12-08,CREDIT,-22537.89,USD,BR790,COMPLETED,20.46,SOUTH,SAVINGS
TXN0004607,CUST8322,ACC970399,2024-03-19,PAYMENT,73313.86,EUR,BR791,COMPLETED,14.95,SOUTH,LOAN
TXN0004608,CUST2284,ACC216535,2024-11-26,TRANSFER,21738.72,AUD,BR690,COMPLETED,57.5,EAST,SAVINGS
TXN0004609,CUST7243,ACC226120,2024-07-28,TRANSFER,-42556.1,EUR,BR996,PENDING,9.46,NORTH,SAVINGS
TXN0004610,CUST5694,ACC677204,2024-03-29,PAYMENT,-30906.13,USD,BR812,COMPLETED,16.34,EAST,SAVINGS
TXN0004611,CUST8598,ACC847315,2024-11-14,TRANSFER,-12906.93,EUR,BR256,PENDING,12.59,WEST,MORTGAGE
TXN0004612,CUST3373,ACC410078,2024-05-31,TRANSFER,66389.55,EUR,BR560,COMPLETED,96.45,CENTRAL,CHECKING
TXN0004613,CUST3745,ACC232434,2024-12-06,CREDIT,73806.25,USD,BR708,PENDING,71.0,WEST,SAVINGS
TXN0004614,CUST6527,ACC464510,2024-04-02,DEBIT,-18178.28,EUR,BR478,COMPLETED,54.92,CENTRAL,SAVINGS
TXN0004615,CUST7911,ACC421944,2024-01-22,TRANSFER,-30696.39,USD,BR166,PENDING,66.69,SOUTH,CHECKING
TXN0004616,CUST7631,ACC574548,2024-08-08,DEBIT,26397.17,,BR317,COMPLETED,76.7,NORTH,LOAN
TXN0004617,CUST2168,ACC557351,2024-07-12,CREDIT,-20744.63,USD,BR979,COMPLETED,36.07,EAST,SAVINGS
TXN0004618,CUST2296,ACC680175,2024-02-08,PAYMENT,72305.62,EUR,BR288,COMPLETED,71.38,NORTH,CHECKING
TXN0004619,CUST3654,ACC186997,2024-06-20,PAYMENT,13103.87,USD,BR896,PENDING,19.49,NORTH,CREDIT
TXN0004620,CUST6629,ACC629241,2024-12-05,CREDIT,-26509.4,USD,BR860,COMPLETED,27.98,WEST,MORTGAGE
TXN0004621,CUST4739,ACC291482,2024-05-12,CREDIT,-12542.94,USD,BR386,REVERSED,63.73,WEST,CREDIT
TXN0004622,CUST6136,ACC516869,2024-11-15,CREDIT,63676.7,USD,BR505,PENDING,24.58,NORTH,SAVINGS
TXN0004623,CUST6191,ACC959860,2024-09-20,DEBIT,76645.96,GBP,BR433,COMPLETED,47.98,SOUTH,SAVINGS
TXN0004624,CUST5773,ACC635722,2024-01-14,CREDIT,-6930.88,AUD,BR177,COMPLETED,63.58,SOUTH,CREDIT
TXN0004625,CUST5382,ACC304344,2024-11-26,CREDIT,3955.92,AUD,BR659,COMPLETED,20.34,EAST,SAVINGS
TXN0004626,CUST7479,ACC248592,2024-12-08,PAYMENT,22304.44,USD,BR293,PENDING,58.39,WEST,SAVINGS
TXN0004627,CUST5444,ACC980817,2024-10-09,TRANSFER,53978.29,EUR,BR799,COMPLETED,37.92,WEST,CHECKING
TXN0004628,CUST8289,ACC813633,2024-06-22,CREDIT,61277.44,USD,BR478,FAILED,24.04,EAST,MORTGAGE
TXN0004629,CUST6950,ACC332634,2024-02-19,WITHDRAWAL,98623.86,EUR,BR999,,42.36,NORTH,CHECKING
TXN0004630,CUST9535,ACC913602,2024-04-09,DEBIT,28945.11,USD,BR708,COMPLETED,15.37,CENTRAL,SAVINGS
TXN0004631,CUST8377,ACC117531,2024-04-14,CREDIT,-24082.75,USD,BR201,COMPLETED,45.49,NORTH,LOAN
TXN0004632,CUST7782,ACC308328,2024-02-24,CREDIT,43810.6,AUD,BR361,COMPLETED,,SOUTH,SAVINGS
TXN0004633,CUST3741,ACC869038,2024-04-24,CREDIT,6161.51,USD,BR545,COMPLETED,47.38,CENTRAL,SAVINGS
TXN0004634,CUST4012,ACC880765,2024-12-01,DEBIT,58364.97,USD,BR216,PENDING,35.0,EAST,CHECKING
TXN0004635,CUST1378,ACC471129,2024-10-02,CREDIT,2979.03,USD,BR744,COMPLETED,55.84,EAST,LOAN
TXN0004636,CUST3048,ACC651105,2024-01-21,DEBIT,12051.42,USD,BR271,FAILED,77.18,WEST,SAVINGS
TXN0004637,CUST4844,ACC730127,2024-01-23,DEBIT,-37253.98,USD,BR145,COMPLETED,25.05,EAST,CREDIT
TXN0004638,CUST5122,ACC917823,2024-05-19,CREDIT,15359.99,GBP,BR217,COMPLETED,80.62,CENTRAL,CHECKING
TXN0004639,CUST2311,ACC259143,2024-10-20,PAYMENT,98154.77,USD,BR847,COMPLETED,4.38,EAST,CHECKING
TXN0004640,CUST4450,ACC690225,2027-01-01,CREDIT,4688.12,USD,BR371,COMPLETED,44.13,NORTH,CHECKING
TXN0004641,CUST3734,ACC656334,2024-04-24,CREDIT,33696.25,AUD,BR141,COMPLETED,41.18,EAST,SAVINGS
TXN0004642,CUST7505,ACC650549,2024-12-26,DEBIT,-26523.35,USD,BR846,COMPLETED,93.36,SOUTH,CHECKING
TXN0004643,,ACC149278,2024-03-21,DEBIT,-16982.82,EUR,BR564,PENDING,11.17,SOUTH,CHECKING
TXN0004644,CUST2565,ACC939133,2024-02-02,CREDIT,5290.22,EUR,BR703,COMPLETED,14.5,SOUTH,CHECKING
TXN0004645,CUST2045,ACC659054,2024-11-24,CREDIT,82436.49,EUR,BR618,COMPLETED,74.32,WEST,CHECKING
TXN0004646,CUST8752,ACC480272,2024-02-12,CREDIT,53620.5,USD,BR331,COMPLETED,99.48,WEST,LOAN
TXN0004647,CUST9985,ACC665661,2024-03-31,CREDIT,-1525.48,USD,BR381,PENDING,31.56,SOUTH,SAVINGS
TXN0004648,CUST1881,ACC341616,2024-03-18,CREDIT,23536.93,USD,BR118,,46.03,SOUTH,CHECKING
TXN0004649,CUST1431,ACC827391,2024-02-18,CREDIT,-46125.2,USD,BR105,COMPLETED,49.08,CENTRAL,MORTGAGE
TXN0004650,CUST7504,ACC656657,2024-03-29,TRANSFER,98247.93,EUR,BR560,COMPLETED,94.83,EAST,SAVINGS
TXN0004651,CUST9584,ACC274853,2024-02-09,DEBIT,15576.88,USD,BR941,COMPLETED,11.76,NORTH,CREDIT
TXN0004652,CUST2363,ACC492662,2024-07-09,DEBIT,-49138.69,GBP,BR555,COMPLETED,8.87,CENTRAL,CREDIT
TXN0004653,CUST2702,ACC266461,2024-05-31,DEBIT,50034.78,USD,BR907,COMPLETED,50.32,NORTH,CHECKING
TXN0004654,CUST5300,ACC205002,2024-09-18,DEBIT,65166.82,AUD,BR177,COMPLETED,44.47,SOUTH,LOAN
TXN0004655,CUST3544,ACC813447,2024-12-05,PAYMENT,32040.7,USD,BR920,PENDING,39.4,EAST,LOAN
TXN0004656,CUST2381,ACC273681,2024-02-27,WITHDRAWAL,80465.37,USD,BR803,COMPLETED,47.7,CENTRAL,CHECKING
TXN0004657,CUST7387,ACC765748,2024-12-30,CREDIT,-23399.62,GBP,BR767,,85.89,EAST,CHECKING
TXN0004658,CUST6068,ACC765124,2024-07-09,WITHDRAWAL,89257.95,USD,BR531,COMPLETED,83.59,NORTH,CREDIT
TXN0004659,CUST4757,ACC748213,2024-10-02,CREDIT,69606.73,GBP,BR746,COMPLETED,38.29,WEST,SAVINGS
TXN0004660,CUST5053,ACC337248,2024-03-19,CREDIT,3522.17,USD,BR161,COMPLETED,78.14,WEST,CHECKING
TXN0004661,CUST5655,ACC984199,2024-08-10,PAYMENT,-28442.06,USD,BR202,COMPLETED,4.27,EAST,SAVINGS
TXN0004662,CUST8260,ACC887589,2024-10-05,PAYMENT,78079.26,EUR,BR853,COMPLETED,85.7,SOUTH,LOAN
TXN0004663,CUST3071,ACC850870,2024-08-01,TRANSFER,29073.29,GBP,BR131,FAILED,72.41,NORTH,SAVINGS
TXN0004664,CUST3150,ACC259437,2024-10-01,WITHDRAWAL,24677.95,,BR675,FAILED,33.71,WEST,SAVINGS
TXN0004665,CUST9630,ACC667092,2024-09-12,DEBIT,6184.64,EUR,BR842,REVERSED,24.75,SOUTH,LOAN
TXN0004666,CUST3795,ACC739280,2024-07-24,CREDIT,84065.92,AUD,BR923,PENDING,55.1,SOUTH,SAVINGS
TXN0004667,CUST1468,ACC544612,2024-06-01,DEBIT,2612.47,USD,BR850,COMPLETED,43.47,SOUTH,LOAN
TXN0004668,CUST1575,ACC999987,2024-01-05,CREDIT,85817.53,USD,BR325,COMPLETED,33.26,,CHECKING
TXN0004669,CUST6846,ACC312018,2024-02-23,PAYMENT,47337.75,EUR,BR894,COMPLETED,94.37,EAST,MORTGAGE
TXN0004670,CUST6328,ACC391945,2024-10-25,PAYMENT,-4951.89,USD,BR212,COMPLETED,56.03,SOUTH,SAVINGS
TXN0004671,CUST8801,ACC151288,2024-02-26,CREDIT,91483.12,EUR,BR974,FAILED,16.28,SOUTH,CREDIT
TXN0004672,CUST8654,ACC520345,2024-09-28,CREDIT,11580.78,USD,BR551,COMPLETED,30.66,EAST,SAVINGS
TXN0004673,CUST9856,ACC410899,2024-06-16,PAYMENT,49628.31,USD,BR924,COMPLETED,28.79,WEST,SAVINGS
TXN0004674,CUST5463,ACC508705,2024-05-14,CREDIT,77573.89,EUR,BR347,PENDING,27.27,EAST,LOAN
TXN0004675,CUST9987,ACC647093,2024-10-11,DEBIT,24825.52,USD,BR416,COMPLETED,86.26,NORTH,CREDIT
TXN0004676,CUST8288,ACC541727,2024-10-02,DEBIT,11854.02,USD,BR952,FAILED,48.66,WEST,CHECKING
TXN0004677,CUST3213,ACC599694,2024-01-30,DEBIT,51383.23,EUR,BR721,COMPLETED,77.95,SOUTH,SAVINGS
TXN0004678,CUST9835,ACC590737,2024-07-18,PAYMENT,-1856.18,AUD,BR843,COMPLETED,21.66,SOUTH,SAVINGS
TXN0004679,CUST3900,ACC437558,2024-06-07,PAYMENT,18228.02,EUR,BR678,COMPLETED,90.66,EAST,SAVINGS
TXN0004680,CUST8480,ACC242732,2024-06-05,TRANSFER,-27366.42,EUR,BR540,,97.0,CENTRAL,SAVINGS
TXN0004681,CUST8126,ACC856597,2024-03-09,PAYMENT,27988.12,USD,BR307,PENDING,59.23,NORTH,CHECKING
TXN0004682,CUST9576,ACC414565,2024-12-10,PAYMENT,-34593.74,EUR,BR279,PENDING,42.11,CENTRAL,SAVINGS
TXN0004683,,ACC100370,2024-01-01,DEBIT,-48528.83,USD,BR197,COMPLETED,13.82,NORTH,CREDIT
TXN0004684,CUST6073,ACC178507,2024-01-22,TRANSFER,94735.74,USD,BR476,PENDING,97.09,NORTH,CHECKING
TXN0004685,CUST6688,ACC363537,2024-07-17,TRANSFER,99806.59,USD,BR468,COMPLETED,21.46,SOUTH,MORTGAGE
TXN0004686,CUST8891,ACC842749,2024-03-31,DEBIT,92378.45,USD,BR326,COMPLETED,,SOUTH,CREDIT
TXN0004687,CUST9841,ACC682753,2024-10-18,WITHDRAWAL,58896.16,USD,BR766,FAILED,27.58,SOUTH,CHECKING
TXN0004688,CUST4721,ACC800574,2024-09-14,WITHDRAWAL,-42607.96,USD,BR879,PENDING,22.03,CENTRAL,CHECKING
TXN0004689,CUST2467,ACC426741,2024-09-11,WITHDRAWAL,31949.64,AUD,BR346,COMPLETED,75.57,SOUTH,LOAN
TXN0004690,CUST8239,ACC318895,2024-08-14,DEBIT,90194.5,GBP,BR970,PENDING,58.32,WEST,LOAN
TXN0004691,CUST6044,ACC869089,2024-11-22,PAYMENT,22027.46,USD,BR731,COMPLETED,98.5,NORTH,CHECKING
TXN0004692,CUST6992,ACC742900,2024-09-25,CREDIT,10468.19,USD,BR905,COMPLETED,48.43,WEST,MORTGAGE
TXN0004693,CUST7753,ACC722838,2024-09-02,TRANSFER,-3425.14,EUR,BR575,COMPLETED,,WEST,SAVINGS
TXN0004694,CUST5256,ACC170060,2024-05-05,PAYMENT,90332.57,AUD,BR984,COMPLETED,89.17,EAST,CHECKING
TXN0004695,CUST3551,ACC162099,2024-06-09,DEBIT,2592.98,USD,BR428,PENDING,93.11,WEST,CHECKING
TXN0004696,CUST5973,ACC891852,2024-09-23,DEBIT,-46165.74,EUR,BR306,COMPLETED,42.97,WEST,CREDIT
TXN0004697,CUST1172,ACC530309,2024-06-16,CREDIT,51647.38,USD,BR204,PENDING,20.32,CENTRAL,CREDIT
TXN0004698,CUST1001,ACC247118,2024-07-17,WITHDRAWAL,31440.49,GBP,BR606,PENDING,67.12,NORTH,SAVINGS
TXN0004699,CUST9574,ACC250776,2024-11-22,DEBIT,47576.54,AUD,BR435,COMPLETED,27.05,EAST,CHECKING
TXN0004700,CUST3233,ACC604293,2024-07-24,CREDIT,-1990.93,EUR,BR234,COMPLETED,42.9,SOUTH,SAVINGS
TXN0004701,CUST6634,ACC962392,2024-05-24,WITHDRAWAL,-48419.39,USD,BR936,COMPLETED,74.26,EAST,CHECKING
TXN0004702,CUST5698,ACC268037,2024-07-23,DEBIT,-49773.74,EUR,BR944,COMPLETED,84.9,CENTRAL,LOAN
TXN0004703,CUST8687,ACC901733,2024-06-08,CREDIT,85671.98,USD,BR659,COMPLETED,83.51,EAST,SAVINGS
TXN0004704,CUST9767,ACC946188,2024-03-01,CREDIT,33408.82,USD,BR484,COMPLETED,99.45,NORTH,CHECKING
TXN0004705,CUST1136,ACC354240,2024-11-01,CREDIT,,USD,BR202,COMPLETED,2.95,SOUTH,LOAN
TXN0004706,CUST9059,ACC510243,2024-08-10,PAYMENT,13070.08,USD,BR914,COMPLETED,71.72,CENTRAL,CREDIT
TXN0004707,CUST8816,ACC924508,2024-03-07,DEBIT,39181.11,USD,BR289,COMPLETED,98.84,CENTRAL,CHECKING
TXN0004708,CUST5908,ACC267188,2024-04-21,TRANSFER,70557.35,EUR,BR776,COMPLETED,80.32,NORTH,LOAN
TXN0004709,CUST1149,ACC777468,2024-05-31,CREDIT,-11000.78,AUD,BR262,COMPLETED,42.08,WEST,SAVINGS
TXN0004710,CUST8052,ACC539363,2024-12-03,PAYMENT,24932.24,USD,BR361,FAILED,78.48,WEST,SAVINGS
TXN0004711,CUST5799,ACC509992,2024-04-02,TRANSFER,-38093.1,USD,BR123,COMPLETED,48.98,SOUTH,SAVINGS
TXN0004712,CUST4788,ACC720145,2024-02-27,PAYMENT,-18178.19,USD,BR756,COMPLETED,54.91,CENTRAL,LOAN
TXN0004713,CUST1118,ACC302764,2024-11-08,TRANSFER,29708.59,AUD,BR786,COMPLETED,20.52,EAST,LOAN
TXN0004714,CUST9981,ACC360647,2024-03-13,PAYMENT,65792.24,EUR,BR148,COMPLETED,43.55,SOUTH,SAVINGS
TXN0004715,CUST7121,ACC974857,2024-08-11,TRANSFER,32207.99,USD,BR133,COMPLETED,41.79,NORTH,CREDIT
TXN0004716,CUST4089,ACC467428,2024-03-15,CREDIT,14015.28,AUD,BR237,COMPLETED,17.4,NORTH,CHECKING
TXN0004717,CUST7745,ACC173957,2024-04-01,CREDIT,-20920.79,USD,BR420,COMPLETED,2.37,NORTH,SAVINGS
TXN0004718,CUST8161,ACC337298,2024-02-08,PAYMENT,7614.58,USD,BR687,COMPLETED,85.6,SOUTH,CHECKING
TXN0004719,CUST7467,ACC389635,2024-04-08,CREDIT,45099.98,USD,BR302,PENDING,23.59,SOUTH,CREDIT
TXN0004720,CUST5094,ACC247262,2024-04-03,DEBIT,8299.3,EUR,BR605,COMPLETED,4.98,WEST,CHECKING
TXN0004721,CUST3675,ACC520940,2024-01-09,CREDIT,-425.86,EUR,BR959,COMPLETED,79.63,EAST,CREDIT
TXN0004722,CUST7385,ACC229469,2024-06-05,CREDIT,90403.39,EUR,BR825,FAILED,31.63,NORTH,SAVINGS
TXN0004723,CUST7199,ACC861244,2024-12-19,CREDIT,-14904.46,USD,BR442,COMPLETED,76.01,NORTH,LOAN
TXN0004724,CUST4614,ACC875584,2024-02-02,DEBIT,72585.78,USD,BR977,PENDING,91.71,SOUTH,SAVINGS
TXN0004725,CUST5308,ACC714391,2024-01-24,DEBIT,16402.87,USD,BR652,COMPLETED,30.83,WEST,LOAN
TXN0004726,CUST2297,ACC804975,2024-05-25,DEBIT,61562.98,GBP,BR185,COMPLETED,2.68,CENTRAL,CREDIT
TXN0004727,CUST7917,ACC259222,2024-03-24,PAYMENT,11263.58,USD,BR645,PENDING,46.79,CENTRAL,CREDIT
TXN0004728,CUST4924,ACC315829,2024-11-09,TRANSFER,-15669.38,USD,BR333,REVERSED,30.32,WEST,CHECKING
TXN0004729,CUST9464,ACC564919,2024-05-09,DEBIT,92900.93,USD,BR451,COMPLETED,15.03,CENTRAL,SAVINGS
TXN0004730,CUST5454,ACC249326,2024-09-29,DEBIT,36573.57,EUR,BR139,REVERSED,5.33,NORTH,SAVINGS
TXN0004731,CUST5664,ACC804892,2024-04-21,PAYMENT,79092.89,AUD,BR754,PENDING,58.66,CENTRAL,CREDIT
TXN0004732,CUST9715,ACC388851,2024-02-27,DEBIT,-26567.45,USD,BR146,COMPLETED,65.83,SOUTH,CHECKING
TXN0004733,CUST5404,ACC897530,2024-05-24,TRANSFER,79796.36,EUR,BR289,COMPLETED,,EAST,SAVINGS
TXN0004734,CUST7765,ACC443376,2024-09-05,TRANSFER,53859.19,USD,BR248,COMPLETED,6.18,WEST,SAVINGS
TXN0004735,CUST4080,ACC111292,2024-09-18,DEBIT,87981.6,USD,BR674,,20.18,SOUTH,CHECKING
TXN0004736,CUST2121,ACC767687,2024-10-17,PAYMENT,-24459.72,GBP,BR584,COMPLETED,39.85,WEST,LOAN
TXN0004737,CUST3988,ACC222989,2024-12-24,DEBIT,-32833.5,USD,BR864,FAILED,17.27,WEST,LOAN
TXN0004738,CUST3238,ACC645909,2024-02-27,TRANSFER,88730.47,USD,BR373,FAILED,39.28,SOUTH,CREDIT
TXN0004739,CUST5744,ACC426275,2024-02-16,DEBIT,1739.22,USD,BR113,PENDING,33.05,SOUTH,SAVINGS
TXN0004740,CUST2808,ACC649706,2024-08-29,CREDIT,-22802.27,USD,BR787,COMPLETED,38.26,CENTRAL,CREDIT
TXN0004741,CUST8460,ACC207596,2024-11-10,CREDIT,22738.49,GBP,BR643,COMPLETED,14.5,CENTRAL,CREDIT
TXN0004742,CUST8418,ACC909142,2024-08-16,CREDIT,-18989.6,USD,BR705,PENDING,,CENTRAL,CREDIT
TXN0004743,CUST5458,ACC759077,2024-03-19,TRANSFER,82910.26,EUR,BR602,COMPLETED,53.24,NORTH,CREDIT
TXN0004744,CUST9060,ACC727516,2024-07-27,TRANSFER,24810.5,USD,BR480,COMPLETED,44.74,EAST,CREDIT
TXN0004745,CUST4076,ACC593993,2024-10-28,PAYMENT,-6755.09,USD,BR760,COMPLETED,60.11,CENTRAL,LOAN
TXN0004746,CUST6253,ACC343459,2024-11-08,TRANSFER,-3016.61,EUR,BR599,COMPLETED,96.45,CENTRAL,LOAN
TXN0004747,CUST1317,ACC792502,2024-10-31,DEBIT,-1530.15,USD,BR820,COMPLETED,80.51,EAST,CHECKING
TXN0004748,CUST3492,ACC559561,2024-11-09,DEBIT,-25311.59,USD,BR629,REVERSED,0.41,SOUTH,SAVINGS
TXN0004749,CUST1813,ACC413337,2024-05-22,DEBIT,40042.97,USD,BR839,PENDING,86.3,EAST,CREDIT
TXN0004750,CUST9764,ACC962181,2024-10-21,DEBIT,-48699.03,EUR,BR367,COMPLETED,45.73,NORTH,SAVINGS
TXN0004751,CUST1362,ACC230929,2024-12-19,CREDIT,86242.57,USD,BR990,COMPLETED,29.9,WEST,CHECKING
TXN0004752,CUST4046,ACC667551,2024-09-26,DEBIT,-49414.27,AUD,BR239,COMPLETED,4.37,EAST,CHECKING
TXN0004753,CUST2675,ACC878999,2024-02-19,CREDIT,20985.71,USD,BR334,COMPLETED,37.27,SOUTH,CREDIT
TXN0004754,CUST5622,ACC739668,2024-11-29,TRANSFER,62732.32,USD,BR454,COMPLETED,90.71,SOUTH,SAVINGS
TXN0004755,CUST5410,ACC576438,2024-03-23,PAYMENT,-46036.91,AUD,BR183,FAILED,89.28,NORTH,CHECKING
TXN0004756,CUST3048,ACC261141,2024-09-20,TRANSFER,21730.14,USD,BR743,COMPLETED,87.5,WEST,LOAN
TXN0004757,CUST8183,ACC173822,2024-12-23,DEBIT,86371.21,EUR,BR674,COMPLETED,18.49,NORTH,CHECKING
TXN0004758,CUST1134,ACC890888,2024-04-11,CREDIT,34550.89,USD,BR789,COMPLETED,75.49,EAST,
TXN0004759,CUST4814,ACC854981,2024-02-26,DEBIT,-25423.18,USD,BR138,COMPLETED,18.66,SOUTH,SAVINGS
TXN0004760,CUST2477,ACC457959,2024-10-08,DEBIT,-38594.72,USD,BR824,COMPLETED,32.71,WEST,LOAN
TXN0004761,CUST3468,ACC385320,2024-01-11,DEBIT,3310.42,USD,BR954,COMPLETED,90.56,CENTRAL,CHECKING
TXN0004762,CUST1241,ACC142961,2024-01-30,TRANSFER,38124.73,USD,BR263,COMPLETED,27.65,CENTRAL,CREDIT
TXN0004763,CUST9086,ACC500033,2024-04-22,TRANSFER,17634.53,EUR,BR923,FAILED,56.63,EAST,CHECKING
TXN0004764,CUST4558,ACC978683,2024-08-09,CREDIT,96476.0,USD,BR544,COMPLETED,99.69,CENTRAL,CREDIT
TXN0004765,CUST6601,ACC367861,2024-08-04,PAYMENT,11453.47,EUR,BR418,COMPLETED,44.28,EAST,CHECKING
TXN0004766,CUST7885,ACC218318,2024-07-28,DEBIT,-47588.79,EUR,BR285,COMPLETED,10.78,WEST,LOAN
TXN0004767,CUST6104,ACC757350,2024-01-11,DEBIT,29894.98,USD,BR213,COMPLETED,33.98,NORTH,SAVINGS
TXN0004768,CUST9165,ACC589187,2024-12-18,DEBIT,61222.45,USD,BR751,COMPLETED,13.84,CENTRAL,SAVINGS
TXN0004769,CUST7084,ACC546599,2024-03-27,WITHDRAWAL,-2437.44,USD,BR408,COMPLETED,62.59,WEST,SAVINGS
TXN0004770,CUST8597,ACC713394,2024-12-27,DEBIT,-32772.27,AUD,BR699,REVERSED,41.12,NORTH,LOAN
TXN0004771,CUST1519,ACC276638,2024-01-02,TRANSFER,33497.48,USD,BR242,COMPLETED,64.44,WEST,SAVINGS
TXN0004772,CUST6410,ACC844238,2027-01-01,DEBIT,15862.56,GBP,BR992,COMPLETED,17.37,WEST,
TXN0004773,CUST2314,ACC825024,2024-01-03,WITHDRAWAL,-5294.16,GBP,BR645,COMPLETED,84.72,CENTRAL,CHECKING
TXN0004774,CUST3393,ACC933047,2024-06-27,TRANSFER,96547.54,EUR,BR826,COMPLETED,56.05,SOUTH,CHECKING
TXN0004775,CUST1918,ACC610975,2024-04-10,DEBIT,-15223.12,AUD,BR622,COMPLETED,69.92,SOUTH,SAVINGS
TXN0004776,CUST5366,ACC895302,2024-03-23,CREDIT,15375.57,USD,BR404,COMPLETED,78.22,SOUTH,LOAN
